Rank,Symbol,Momentum,Volatility,Score
1,CONCOR,0.368072,0.016349,22.5135
2,ENGINERSIN,0.404429,0.021652,18.6786
3,LT,0.274765,0.014977,18.3458
4,ACC,0.312714,0.017273,18.1038
5,SHREECEM,0.308414,0.017108,18.0279
6,SIEMENS,0.363727,0.021478,16.9345
7,ULTRACEMCO,0.258779,0.015606,16.5818
8,ADANIENT,0.008922,0.000545,16.3847
9,ASHOKLEY,0.464744,0.02855,16.2784
10,CUMMINSIND,0.329787,0.020712,15.9228
11,EICHERMOT,0.31425,0.019798,15.8731
12,AXISBANK,0.305779,0.019715,15.5097
13,GFLLIMITED,0.405446,0.026444,15.3324
14,ABB,0.403619,0.027673,14.5853
15,INDUSINDBK,0.300947,0.020897,14.4012
16,PNB,0.3667,0.025637,14.3033
17,APOLLOTYRE,0.326858,0.022956,14.2387
18,SBIN,0.241077,0.017032,14.1546
19,RAMCOCEM,0.302439,0.021452,14.0981
20,GODREJPROP,0.277409,0.020507,13.5278
