Rank,Symbol,Momentum,Volatility,Score
1,LUPIN,0.229047,0.015709,14.5807
2,GILLETTE,0.407172,0.032454,12.5462
3,PAGEIND,0.210452,0.019796,10.6313
4,HEXAWARE,0.25181,0.024996,10.074
5,ECLERX,0.292508,0.029208,10.0147
6,WOCKPHARMA,0.273279,0.0279,9.795
7,STAR,0.288945,0.029771,9.7055
8,PIIND,0.260534,0.029764,8.7534
9,GSKCONS,0.093815,0.010854,8.6431
10,AIAENG,0.196847,0.023002,8.5578
11,HAVELLS,0.164107,0.01936,8.4768
12,BRITANNIA,0.116236,0.014045,8.2761
13,SIEMENS,0.179431,0.022804,7.8686
14,SUZLON,0.393229,0.054086,7.2705
15,CENTURYTEX,0.217043,0.031022,6.9965
16,DIVISLAB,0.095023,0.014078,6.7499
17,MPHASIS,0.09886,0.015063,6.5633
18,KSCL,0.206313,0.031807,6.4864
19,MRPL,0.191743,0.031534,6.0805
20,GODREJIND,0.115776,0.019274,6.007
