Rank,Symbol,Momentum,Volatility,Score
1,GMRAIRPORT,0.659176,0.039358,16.7482
2,COROMANDEL,0.328902,0.023693,13.8819
3,GESHIP,0.169574,0.016819,10.0823
4,JSWSTEEL,0.370956,0.038334,9.6769
5,BLUEDART,0.133641,0.016941,7.8888
6,TATACOMM,0.187063,0.023829,7.8504
7,HCLTECH,0.165779,0.022056,7.5163
8,SHRIRAMCIT,0.161866,0.02156,7.5077
9,KANSAINER,0.138881,0.019886,6.984
10,NHPC,0.185075,0.027281,6.784
11,HINDZINC,0.234213,0.035324,6.6304
12,VEDL,0.364996,0.058152,6.2765
13,ENGINERSIN,0.23538,0.03796,6.2008
14,SAIL,0.171821,0.031224,5.5029
15,JUBLFOOD,0.106405,0.019584,5.4332
16,COALINDIA,0.133518,0.025147,5.3094
17,RELIGARE,0.093414,0.017655,5.2912
18,NATIONALUM,0.167273,0.033361,5.014
19,BOSCHLTD,0.062909,0.012667,4.9665
20,DRREDDY,0.091022,0.019077,4.7712
