Rank,Symbol,Momentum,Volatility,Score
1,UCOBANK,0.747191,0.030792,24.2654
2,TRIVENI,1.048458,0.057231,18.3197
3,JINDALSTEL,0.53876,0.030034,17.9381
4,BBTC,0.642481,0.038287,16.7805
5,RNRL,1.021598,0.062596,16.3204
6,VEDL,0.356269,0.021837,16.3151
7,TTML,0.542593,0.034386,15.7793
8,INDUSINDBK,0.594203,0.039704,14.9658
9,RELINFRA,0.461847,0.031281,14.7644
10,RAMCOCEM,0.255005,0.017471,14.5959
11,IPCL,0.29492,0.020511,14.3788
12,RELIANCE,0.302018,0.021409,14.1068
13,RELIANCE,0.302018,0.021409,14.1068
14,CHAMBLFERT,0.639344,0.045784,13.9642
15,MRPL,0.40241,0.029115,13.8213
16,RELCAPITAL,0.418154,0.033541,12.4668
17,SAIL,0.320774,0.025842,12.413
18,OPTOCIRCUI,0.284574,0.02369,12.0126
19,ADANIENT,0.00495,0.000415,11.9284
20,PENINLAND,0.3786,0.03358,11.2745
