Rank,Symbol,Momentum,Volatility,Score
1,SANOFI,0.163213,0.016332,9.9934
2,GMRAIRPORT,0.272472,0.030124,9.0449
3,GSKCONS,0.101168,0.011577,8.739
4,BLUEDART,0.143223,0.016687,8.5827
5,WOCKPHARMA,0.168976,0.020221,8.3566
6,IPCALAB,0.119979,0.01476,8.1284
7,GLAXO,0.059761,0.007761,7.7002
8,TCS,0.075395,0.01012,7.4503
9,ASIANPAINT,0.09475,0.01298,7.2999
10,HCLTECH,0.113307,0.016302,6.9505
11,MPHASIS,0.129738,0.019083,6.7988
12,LUPIN,0.069299,0.010266,6.7503
13,CONCOR,0.078558,0.01209,6.4978
14,VIDEOIND,0.11069,0.018515,5.9783
15,GFLLIMITED,0.145365,0.024776,5.8672
16,GITANJALI,0.084239,0.014639,5.7544
17,KANSAINER,0.076401,0.013366,5.7159
18,WIPRO,0.08793,0.016298,5.3951
19,BRITANNIA,0.069661,0.013291,5.2414
20,INFY,0.046734,0.009018,5.1822
