Rank,Symbol,Momentum,Volatility,Score
1,NMDC,0.279551,0.022494,12.4278
2,CRISIL,0.282259,0.023333,12.0968
3,KRBL,0.423708,0.037446,11.315
4,CORPBANK,0.669841,0.059418,11.2733
5,BALKRISIND,0.199064,0.01825,10.9074
6,MINDTREE,0.141107,0.01388,10.1664
7,LTF,0.236307,0.023826,9.9178
8,ISEC,0.353146,0.036211,9.7526
9,BHARTIARTL,0.255481,0.026938,9.4841
10,IDEA,0.966102,0.102565,9.4194
11,DHANI,0.307666,0.033932,9.0673
12,PHOENIXLTD,0.185375,0.020852,8.8901
13,TATASTEEL,0.197857,0.022864,8.6536
14,HDFC,0.097606,0.011309,8.6309
15,CUB,0.123457,0.014358,8.5983
16,DIVISLAB,0.104829,0.012469,8.4072
17,HINDALCO,0.142971,0.017311,8.2589
18,BIOCON,0.148017,0.018592,7.9612
19,AUROPHARMA,0.170035,0.022143,7.679
20,RELAXO,0.119204,0.015629,7.6272
