Rank,Symbol,Momentum,Volatility,Score
1,BAJAJFINSV,0.828585,0.039469,20.9936
2,GRASIM,0.51207,0.040818,12.5454
3,IRB,0.609195,0.052206,11.669
4,ULTRACEMCO,0.465238,0.041837,11.1202
5,BEL,0.325024,0.033256,9.7732
6,RECLTD,0.344828,0.038485,8.96
7,SHREECEM,0.337922,0.037715,8.9599
8,CONCOR,0.293803,0.034409,8.5384
9,INDIACEM,0.369565,0.044694,8.2688
10,BAJAJ-AUTO,0.345603,0.042537,8.1247
11,M&MFIN,0.272368,0.033684,8.0859
12,ANANTRAJ,0.513426,0.06601,7.778
13,GUJNRECOKE,0.314943,0.041609,7.5692
14,GAMMONIND,0.415892,0.05757,7.2241
15,INDIABULLS,0.305512,0.042427,7.2009
16,ADANIPORTS,0.342956,0.047676,7.1935
17,BALRAMCHIN,0.4,0.056007,7.142
18,TATACONSUM,0.243922,0.034666,7.0363
19,SYNDIBANK,0.177326,0.025491,6.9565
20,PFC,0.240113,0.035066,6.8475
