Rank,Symbol,Momentum,Volatility,Score
1,SHREECEM,0.232849,0.01633,14.2587
2,AMTEKAUTO,0.373357,0.028165,13.2561
3,GODREJPROP,0.205546,0.016132,12.7413
4,APOLLOTYRE,0.437696,0.034694,12.6158
5,TECHM,0.312049,0.028812,10.8307
6,IOB,0.25085,0.0234,10.7202
7,KOTAKBANK,0.248898,0.023529,10.5784
8,SOBHA,0.378514,0.036943,10.246
9,RELCAPITAL,0.385548,0.03769,10.2295
10,PEL,0.143145,0.014065,10.1772
11,PGHH,0.20813,0.021168,9.8322
12,COROMANDEL,0.287048,0.029427,9.7546
13,GRASIM,0.125559,0.012987,9.6677
14,GMDCLTD,0.24263,0.025247,9.6102
15,ABB,0.211608,0.022471,9.4169
16,PNB,0.161543,0.017985,8.9819
17,HAVELLS,0.237625,0.027419,8.6664
18,INDUSINDBK,0.21412,0.024984,8.5703
19,M&MFIN,0.234058,0.027531,8.5016
20,IDFC,0.236298,0.027858,8.4822
