Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.638412,0.035433,18.0173
2,BAJAJHLDNG,0.162768,0.009661,16.8486
3,ADANIENT,0.018074,0.001079,16.7541
4,BANKINDIA,0.676028,0.050732,13.3255
5,ADANIPORTS,0.302252,0.023209,13.0233
6,SBIN,0.400354,0.030895,12.9586
7,TATACHEM,0.307216,0.024517,12.5307
8,SUNDRMFAST,0.266649,0.021731,12.2705
9,TIINDIA,0.262289,0.021488,12.2064
10,IDFCFIRSTB,0.381327,0.031856,11.9702
11,GRASIM,0.226227,0.019947,11.3416
12,UNOMINDA,0.364641,0.032376,11.2627
13,SOLARINDS,0.150624,0.013414,11.229
14,TMPV,0.4684,0.04249,11.0237
15,SHRIRAMCIT,0.408069,0.038146,10.6976
16,CUMMINSIND,0.284352,0.027389,10.3821
17,ADANIGREEN,0.235361,0.022799,10.3232
18,CONCOR,0.267888,0.026303,10.1845
19,MOTHERSON,0.29681,0.030203,9.8271
20,AUBANK,0.243482,0.02491,9.7745
