Rank,Symbol,Momentum,Volatility,Score
1,INDUSTOWER,0.257649,0.025283,10.1907
2,DISHTV,0.256203,0.029321,8.738
3,PAGEIND,0.208097,0.024901,8.357
4,UPL,0.222812,0.027803,8.014
5,EICHERMOT,0.193169,0.024124,8.0072
6,APLLTD,0.149865,0.019658,7.6234
7,RAJESHEXPO,0.160759,0.023461,6.8522
8,JUBLFOOD,0.173862,0.026698,6.5121
9,HEROMOTOCO,0.109769,0.016955,6.4743
10,BAJAJ-AUTO,0.109217,0.018529,5.8944
11,CUB,0.073668,0.013123,5.6137
12,KAJARIACER,0.100689,0.019281,5.2223
13,VOLTAS,0.14024,0.027526,5.0948
14,CYIENT,0.094785,0.019441,4.8755
15,OFSS,0.06151,0.012999,4.7318
16,SHOPERSTOP,0.103937,0.022131,4.6963
17,FEDERALBNK,0.090008,0.020652,4.3583
18,CONCOR,0.094134,0.022804,4.128
19,BRITANNIA,0.092544,0.023819,3.8853
20,BHEL,0.084698,0.022525,3.7603
