Rank,Symbol,Momentum,Volatility,Score
1,JSWSTEEL,0.431502,0.018308,23.5688
2,DIVISLAB,0.465435,0.024098,19.314
3,JINDALSTEL,0.431576,0.025264,17.0829
4,HEXAWARE,0.187445,0.013461,13.9252
5,ATUL,0.223478,0.016098,13.8826
6,TATASTEEL,0.255733,0.018948,13.4968
7,SHRIRAMCIT,0.382372,0.028473,13.4292
8,ZFCVINDIA,0.014902,0.001122,13.2845
9,TECHM,0.258271,0.019558,13.2057
10,MINDTREE,0.188737,0.014548,12.9731
11,TATACONSUM,0.267451,0.021085,12.6842
12,TATACOMM,0.444542,0.035344,12.5775
13,VOLTAS,0.193848,0.016641,11.649
14,EMAMILTD,0.488903,0.042795,11.4243
15,MPHASIS,0.323721,0.028511,11.3543
16,EDELWEISS,0.371041,0.033325,11.134
17,ASHOKLEY,0.36721,0.033078,11.1015
18,COFORGE,0.277512,0.025361,10.9426
19,HCLTECH,0.20714,0.020122,10.2942
20,IPCALAB,0.232939,0.023809,9.7837
