Rank,Symbol,Momentum,Volatility,Score
1,TITAN,0.160256,0.016153,9.9209
2,HEXAWARE,0.255148,0.027196,9.3817
3,THOMASCOOK,0.182793,0.020424,8.9498
4,TV18BRDCST,0.22,0.028721,7.6599
5,JYOTHYLAB,0.095145,0.014067,6.764
6,JUBLFOOD,0.153537,0.023108,6.6445
7,BHARATFIN,0.087828,0.013253,6.6269
8,DMART,0.129765,0.020863,6.22
9,BRITANNIA,0.071975,0.012004,5.9959
10,GODREJCP,0.085499,0.015307,5.5857
11,INDUSINDBK,0.065006,0.012596,5.1608
12,TRENT,0.088435,0.018074,4.8929
13,BAJFINANCE,0.08982,0.019133,4.6945
14,EXIDEIND,0.076706,0.016382,4.6823
15,SHRIRAMCIT,0.093608,0.020352,4.5994
16,AUBANK,0.081488,0.017874,4.5591
17,SHRIRAMFIN,0.089004,0.020561,4.3288
18,PIDILITIND,0.05202,0.012121,4.2915
19,ASHOKLEY,0.077875,0.018857,4.1298
20,NTPC,0.04572,0.011302,4.0453
