Rank,Symbol,Momentum,Volatility,Score
1,BHARATFORG,0.268259,0.019644,13.6563
2,SBIN,0.227186,0.016645,13.6489
3,JINDALSTEL,0.204197,0.017965,11.3662
4,POWERINDIA,0.355797,0.032659,10.8942
5,APLAPOLLO,0.159462,0.014777,10.7915
6,UNIONBANK,0.218908,0.020342,10.7615
7,CUMMINSIND,0.18646,0.018684,9.9799
8,POWERGRID,0.175775,0.018383,9.5617
9,GVT&D,0.281219,0.030306,9.2792
10,APARINDS,0.305569,0.034728,8.7989
11,TATASTEEL,0.166704,0.019056,8.748
12,FEDERALBNK,0.160204,0.018503,8.6581
13,BANKINDIA,0.192508,0.02286,8.4211
14,SONACOMS,0.166213,0.019862,8.3684
15,ONGC,0.177539,0.021217,8.3676
16,CGPOWER,0.211433,0.025739,8.2146
17,LINDEINDIA,0.140838,0.017274,8.1533
18,INDIANB,0.179914,0.022202,8.1035
19,MFSL,0.113161,0.014248,7.9422
20,NTPC,0.117411,0.015017,7.8185
