Rank,Symbol,Momentum,Volatility,Score
1,TMPV,0.662568,0.040031,16.5513
2,TATAPOWER,0.666041,0.041897,15.8973
3,INDIANB,0.481331,0.030408,15.8291
4,JSWENERGY,0.432036,0.028998,14.8991
5,NTPC,0.270495,0.019247,14.0536
6,GODREJPROP,0.484951,0.034782,13.9425
7,ONGC,0.320303,0.024003,13.3442
8,UNIONBANK,0.408895,0.030819,13.2677
9,INDHOTEL,0.395499,0.030247,13.0756
10,KOTAKBANK,0.196133,0.016221,12.0915
11,HINDPETRO,0.243139,0.020149,12.0672
12,CANBK,0.258954,0.02273,11.3924
13,FEDERALBNK,0.250301,0.022471,11.139
14,GMRAIRPORT,0.306557,0.02927,10.4735
15,IOC,0.160746,0.015804,10.171
16,TATAELXSI,0.24004,0.023681,10.1363
17,SBIN,0.16599,0.016426,10.1054
18,INDUSINDBK,0.196879,0.019542,10.0746
19,M&M,0.17635,0.017873,9.8669
20,ZEEL,0.73623,0.074783,9.8449
