Rank,Symbol,Momentum,Volatility,Score
1,VEDL,0.823529,0.026714,30.8282
2,RELINFRA,1.055429,0.038316,27.5452
3,UCOBANK,0.67052,0.028979,23.1379
4,JINDALSTEL,0.810375,0.038473,21.0637
5,ADANIENT,0.012323,0.000618,19.9491
6,RELIANCE,0.429259,0.022428,19.1394
7,RELIANCE,0.429259,0.022428,19.1394
8,JSWSTEEL,0.639753,0.035062,18.2461
9,MRPL,0.666667,0.03708,17.9791
10,SAIL,0.437013,0.024533,17.8129
11,HUBTOWN,0.626618,0.035566,17.6186
12,KTKBANK,0.377875,0.021782,17.3476
13,LICHSGFIN,0.383964,0.022758,16.8713
14,NCC,0.507429,0.030503,16.6352
15,ANANTRAJ,0.483584,0.029445,16.4234
16,KOTAKBANK,0.530813,0.03234,16.4135
17,ABAN,0.409393,0.024991,16.3819
18,RNRL,1.053714,0.064423,16.3561
19,GRASIM,0.291273,0.017826,16.3401
20,ABB,0.364439,0.023639,15.417
