Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.635684,0.022909,27.7486
2,IDEA,1.646341,0.074075,22.2255
3,GODREJIND,0.499227,0.030118,16.5755
4,ENDURANCE,0.360805,0.028018,12.8775
5,INDUSTOWER,0.478399,0.037643,12.7087
6,LTM,0.301141,0.024804,12.1407
7,GMRAIRPORT,0.25,0.021084,11.8574
8,IDBI,0.604762,0.052004,11.6291
9,BHEL,0.515738,0.045025,11.4544
10,ATGL,0.36599,0.033372,10.9671
11,JINDALSTEL,0.729483,0.067713,10.7731
12,IOB,0.397351,0.03798,10.462
13,HAL,0.241125,0.023103,10.437
14,TATAPOWER,0.378422,0.036894,10.2571
15,TMPV,0.480695,0.04723,10.1777
16,M&M,0.429155,0.044018,9.7494
17,JUBLPHARMA,0.405636,0.042217,9.6083
18,QUESS,0.320504,0.034101,9.3988
19,ADANIPORTS,0.278075,0.030522,9.1105
20,TATAMTRDVR,0.388479,0.042663,9.1058
