Rank,Symbol,Momentum,Volatility,Score
1,IPCL,-0.060899,0.046339,-1.3142
2,JUBLPHARMA,-0.066293,0.039436,-1.681
3,ULTRACEMCO,-0.083693,0.045095,-1.8559
4,ASIANHOTNR,-0.075206,0.040321,-1.8652
5,HMT,-0.12609,0.066709,-1.8901
6,INDORAMA,-0.074579,0.038414,-1.9415
7,EXIDEIND,-0.078744,0.03978,-1.9795
8,SAIL,-0.130011,0.057854,-2.2472
9,TATACONSUM,-0.09638,0.039748,-2.4248
10,ASIANPAINT,-0.070307,0.028762,-2.4444
11,COLPAL,-0.086392,0.034735,-2.4872
12,VEDL,-0.242353,0.095175,-2.5464
13,MAHSEAMLES,-0.115044,0.044446,-2.5884
14,JSL,-0.164266,0.062968,-2.6087
15,INFY,-0.075042,0.027715,-2.7077
16,JSWSTEEL,-0.133709,0.047757,-2.7998
17,MATRIXLABS,-0.155409,0.054388,-2.8574
18,RELCAPITAL,-0.173649,0.060571,-2.8669
19,ASAHIINDIA,-0.089637,0.030663,-2.9233
20,GAIL,-0.108065,0.035896,-3.0105
