Rank,Symbol,Momentum,Volatility,Score
1,TATASTEEL,0.278576,0.016638,16.7429
2,TATASTEEL,0.278576,0.016638,16.7429
3,SIEMENS,0.195258,0.012359,15.7994
4,RENUKA,0.280116,0.019756,14.1791
5,NTPC,0.130894,0.009984,13.1099
6,LT,0.154119,0.012226,12.6054
7,JSWSTEEL,0.210636,0.016795,12.5414
8,M&M,0.161838,0.013534,11.9581
9,ABB,0.197761,0.016599,11.9142
10,RANBAXY,0.19303,0.016785,11.5002
11,AXISBANK,0.154963,0.014011,11.0601
12,SUNPHARMA,0.133925,0.012346,10.8474
13,HDFCBANK,0.121337,0.011631,10.4322
14,IDBI,0.208619,0.020034,10.413
15,AIAENG,0.179302,0.017345,10.3373
16,SAIL,0.163111,0.016156,10.0961
17,DLF,0.207154,0.020581,10.0651
18,VOLTAS,0.17677,0.017916,9.8665
19,HINDUNILVR,0.130086,0.013282,9.7939
20,GLAXO,0.139195,0.014266,9.7572
