Rank,Symbol,Momentum,Volatility,Score
1,IOC,0.21066,0.02153,9.7845
2,HONAUT,0.096191,0.010453,9.2019
3,JSWSTEEL,0.196721,0.021684,9.072
4,VTL,0.10293,0.011724,8.7791
5,HAVELLS,0.212681,0.024407,8.7141
6,BATAINDIA,0.125377,0.014413,8.6991
7,HINDPETRO,0.202929,0.023355,8.6889
8,SUZLON,0.194539,0.022747,8.5525
9,INDIGO,0.128623,0.015472,8.3131
10,CESC,0.12008,0.014596,8.2271
11,ITC,0.117736,0.014896,7.904
12,YESBANK,0.159561,0.02024,7.8835
13,TMPV,0.172287,0.023003,7.4898
14,CROMPTON,0.182815,0.024964,7.3231
15,UNITDSPR,0.148257,0.021009,7.0568
16,3MINDIA,0.139049,0.019834,7.0106
17,BPCL,0.112013,0.016694,6.7098
18,RAJESHEXPO,0.086291,0.012882,6.6985
19,EXIDEIND,0.110063,0.016893,6.5152
20,INDUSINDBK,0.134479,0.020826,6.4574
