Rank,Symbol,Momentum,Volatility,Score
1,RENUKA,0.672117,0.045259,14.8505
2,TRIVENI,0.293379,0.034678,8.4602
3,NTPC,0.13446,0.018164,7.4025
4,BAJAJHIND,0.295041,0.040038,7.3689
5,BALRAMCHIN,0.187553,0.028751,6.5234
6,WOCKPHARMA,0.142627,0.024467,5.8294
7,OFSS,0.095804,0.016655,5.7522
8,GMDCLTD,0.154897,0.027666,5.5989
9,ABAN,0.134675,0.030849,4.3656
10,PFIZER,0.075691,0.020035,3.7779
11,ALFALAVAL,0.035634,0.011843,3.0088
12,COLPAL,0.059187,0.020866,2.8366
13,SKFINDIA,0.056331,0.020603,2.7341
14,ZYDUSLIFE,0.056636,0.021719,2.6076
15,APOLLOHOSP,0.044574,0.018291,2.437
16,HTMEDIA,0.050523,0.024928,2.0268
17,LUPIN,0.049604,0.025579,1.9393
18,GLENMARK,0.071764,0.040174,1.7864
19,CESC,0.054621,0.033772,1.6174
20,JSWSTEEL,0.046342,0.0305,1.5194
