Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.217011,0.016427,13.2103
2,RAJESHEXPO,0.094329,0.008448,11.1655
3,KARURVYSYA,0.210504,0.020354,10.3419
4,HDFCBANK,0.081848,0.008288,9.8755
5,PIDILITIND,0.107067,0.012071,8.87
6,HINDUNILVR,0.120078,0.013762,8.7252
7,TATASTEEL,0.161553,0.0193,8.3705
8,ITC,0.131115,0.016167,8.11
9,NAUKRI,0.178422,0.022079,8.0812
10,MUTHOOTFIN,0.144484,0.019063,7.5793
11,IIFL,0.190047,0.025437,7.4714
12,GMRAIRPORT,0.286145,0.0385,7.4323
13,INDIGO,0.136301,0.01863,7.3162
14,MOTHERSON,0.116546,0.016186,7.2006
15,BALKRISIND,0.132722,0.019595,6.7733
16,SHRIRAMCIT,0.125518,0.018621,6.7406
17,LICHSGFIN,0.103287,0.015469,6.6769
18,COLPAL,0.095849,0.014376,6.6673
19,GODREJIND,0.111495,0.016832,6.6239
20,PNBHOUSING,0.150528,0.023818,6.3199
