Rank,Symbol,Momentum,Volatility,Score
1,ONGC,0.293902,0.026434,11.1182
2,ZYDUSLIFE,0.191537,0.019261,9.9442
3,EIHOTEL,0.316765,0.035762,8.8576
4,GLAXO,0.087969,0.0121,7.2699
5,LUPIN,0.101541,0.015065,6.7401
6,THERMAX,0.124575,0.023623,5.2735
7,CONCOR,0.078421,0.014905,5.2612
8,CIPLA,0.101269,0.019366,5.2292
9,BANKBARODA,0.198799,0.03928,5.0611
10,BERGEPAINT,0.079622,0.016029,4.9673
11,BFUTILITIE,0.192207,0.041401,4.6426
12,GAIL,0.124542,0.027004,4.612
13,MFSL,0.154636,0.035462,4.3606
14,AIAENG,0.091546,0.021993,4.1625
15,NTPC,0.10347,0.025496,4.0582
16,AUROPHARMA,0.08034,0.019957,4.0256
17,INDIANB,0.192525,0.049639,3.8785
18,RELCAPITAL,0.172973,0.050277,3.4404
19,JINDALSAW,0.086,0.025666,3.3508
20,ROLTA,0.102278,0.030648,3.3372
