Rank,Symbol,Momentum,Volatility,Score
1,INFY,0.282233,0.009018,31.2962
2,TCS,0.263011,0.01012,25.9898
3,GITANJALI,0.302548,0.014639,20.667
4,HCLTECH,0.229246,0.016302,14.0624
5,WOCKPHARMA,0.269092,0.020221,13.3078
6,IDEA,0.203665,0.016112,12.6404
7,PIDILITIND,0.252732,0.020293,12.4543
8,BERGEPAINT,0.305788,0.025341,12.0668
9,CONCOR,0.14288,0.01209,11.8181
10,SHRIRAMCIT,0.194535,0.01768,11.0034
11,GSKCONS,0.123487,0.011577,10.667
12,BLUEDART,0.173922,0.016687,10.4225
13,KANSAINER,0.133241,0.013366,9.9683
14,GLAXO,0.0733,0.007761,9.4448
15,ASIANPAINT,0.118537,0.01298,9.1325
16,ONGC,0.167013,0.019718,8.4703
17,SANOFI,0.133304,0.016332,8.1621
18,CASTROLIND,0.119163,0.01465,8.1338
19,TECHM,0.123564,0.016162,7.6453
20,JSWDULUX,0.082085,0.010775,7.618
