Rank,Symbol,Momentum,Volatility,Score
1,CENTBOP,2.884104,0.023252,124.0394
2,SIEMENS,0.899265,0.02236,40.2169
3,PATELENG,0.580619,0.016701,34.7654
4,GVPIL,1.068176,0.031714,33.6812
5,BEML,0.933631,0.02816,33.155
6,BHEL,0.591572,0.019077,31.0098
7,BAJAJHIND,0.889209,0.029306,30.3427
8,BALRAMCHIN,0.760956,0.025083,30.3374
9,INDHOTEL,0.592231,0.020462,28.9429
10,SHREECEM,0.689796,0.023969,28.7786
11,VOLTAS,0.842594,0.029548,28.5164
12,TMPV,0.58484,0.020821,28.0887
13,M&M,0.480034,0.018524,25.9145
14,ASTRAZEN,0.707989,0.0281,25.1952
15,TORNTPHARM,0.469421,0.018779,24.9971
16,3MINDIA,0.67038,0.02717,24.6739
17,LT,0.595954,0.024358,24.466
18,MARUTI,0.520735,0.022192,23.4651
19,BRITANNIA,0.373262,0.016332,22.8545
20,ITC,0.394083,0.017715,22.2456
