Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.765465,0.022909,33.4138
2,IDEA,1.818182,0.074075,24.5453
3,CIPLA,0.494711,0.032622,15.1649
4,AUROPHARMA,0.58125,0.046174,12.5882
5,LUPIN,0.379728,0.034866,10.8911
6,DRREDDY,0.294766,0.028348,10.3981
7,ZYDUSLIFE,0.343034,0.033684,10.1838
8,BIOCON,0.240891,0.026633,9.045
9,SUNPHARMA,0.254619,0.029829,8.5359
10,GLENMARK,0.334164,0.040542,8.2424
11,APLLTD,0.317193,0.039806,7.9684
12,SYNGENE,0.184176,0.025362,7.2618
13,BAYERCROP,0.2046,0.032784,6.2409
14,SANOFI,0.128605,0.022125,5.8126
15,IOB,0.19209,0.03798,5.0576
16,ERIS,0.135263,0.028038,4.8242
17,DIVISLAB,0.108403,0.025362,4.2742
18,TORNTPHARM,0.132638,0.034009,3.9001
19,BRITANNIA,0.112246,0.029064,3.862
20,MARICO,0.103698,0.028019,3.701
