Rank,Symbol,Momentum,Volatility,Score
1,CHOLAFIN,0.591595,0.016276,36.3486
2,TMPV,0.439887,0.014455,30.4307
3,LTF,0.581851,0.01925,30.226
4,ASTRAL,0.459759,0.015306,30.0372
5,INDIGO,0.396151,0.013369,29.6312
6,LUPIN,0.379022,0.013892,27.283
7,GODREJPROP,0.41949,0.015512,27.0432
8,TITAN,0.249883,0.009322,26.8064
9,M&MFIN,0.521064,0.019622,26.5556
10,AUBANK,0.346734,0.013186,26.2956
11,BAJFINANCE,0.416216,0.015862,26.2402
12,AUROPHARMA,0.50253,0.019316,26.0161
13,SUNDARMFIN,0.184759,0.007277,25.3898
14,IDFCFIRSTB,0.448435,0.018016,24.8914
15,PFC,0.466689,0.019034,24.5192
16,BAJAJFINSV,0.308415,0.012594,24.4892
17,LODHA,0.622245,0.025533,24.3705
18,INDUSINDBK,0.364212,0.015158,24.027
19,TRENT,0.291495,0.012263,23.7711
20,ITC,0.231125,0.009856,23.4511
