Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.379668,0.01024,37.0753
2,JSWDULUX,0.392492,0.012628,31.0802
3,HAVELLS,0.459345,0.01486,30.9114
4,IBULHSGFIN,0.555824,0.018106,30.6988
5,DHFL,0.551775,0.018255,30.2252
6,INDUSINDBK,0.329555,0.011437,28.8136
7,LTF,0.498788,0.018567,26.8637
8,BAJAJFINSV,0.52094,0.020032,26.0048
9,EDELWEISS,0.703944,0.027543,25.5576
10,YESBANK,0.3484,0.013658,25.5093
11,VAKRANGEE,0.221954,0.008817,25.1742
12,GUJENERGY,0.423611,0.017084,24.796
13,SKFINDIA,0.270388,0.010988,24.6081
14,GFLLIMITED,0.608071,0.025759,23.6066
15,SUNDARMFIN,0.372445,0.01587,23.4679
16,CROMPTON,0.503986,0.021607,23.3255
17,CENTURYTEX,0.383539,0.016491,23.258
18,KARURVYSYA,0.328588,0.014172,23.1859
19,HDFCBANK,0.220535,0.009543,23.1108
20,HONAUT,0.21671,0.00957,22.6454
