Rank,Symbol,Momentum,Volatility,Score
1,TATACHEM,1.05628,0.024517,43.0834
2,BAJAJHLDNG,0.363467,0.009661,37.6234
3,ADANIENSOL,1.301065,0.035433,36.7187
4,ADANIPORTS,0.781485,0.023209,33.6723
5,ATGL,1.075593,0.034203,31.4469
6,SFL,0.509538,0.017511,29.0978
7,ABB,0.567382,0.020388,27.8293
8,CUMMINSIND,0.755558,0.027389,27.5866
9,TMPV,1.142651,0.04249,26.8922
10,IDFCFIRSTB,0.846617,0.031856,26.5761
11,ADANIENT,0.028616,0.001079,26.5259
12,HONAUT,0.541631,0.020612,26.2774
13,GAIL,0.585261,0.023839,24.5505
14,GRASIM,0.489207,0.019947,24.5258
15,SUNDRMFAST,0.526502,0.021731,24.2283
16,ASTRAL,0.606123,0.025926,23.3788
17,SCHAEFFLER,0.385005,0.016608,23.1821
18,TIINDIA,0.494638,0.021488,23.0195
19,INDUSTOWER,0.535613,0.023471,22.8199
20,SBIN,0.689155,0.030895,22.3064
