Rank,Symbol,Momentum,Volatility,Score
1,ULTRACEMCO,0.361457,0.011317,31.938
2,SHREECEM,0.475352,0.015059,31.5664
3,MANAPPURAM,0.806818,0.027927,28.8901
4,GRASIM,0.325859,0.011493,28.3518
5,63MOONS,0.460398,0.018362,25.0733
6,M&MFIN,0.434578,0.018269,23.788
7,TECHM,0.418326,0.018366,22.7767
8,UNITDSPR,0.868623,0.039065,22.2355
9,MOTHERSON,0.424658,0.019703,21.5529
10,ZEEL,0.447058,0.020831,21.4609
11,IPCALAB,0.407703,0.021081,19.3397
12,DISHTV,0.445709,0.023623,18.8672
13,MUTHOOTFIN,0.494579,0.026643,18.5632
14,EIDPARRY,0.355549,0.019313,18.4098
15,M&M,0.243099,0.014099,17.2424
16,HDFCBANK,0.172803,0.010245,16.8665
17,BATAINDIA,0.216758,0.01286,16.8558
18,PETRONET,0.22632,0.013513,16.7487
19,INGVYSYABK,0.217651,0.0131,16.6145
20,PIDILITIND,0.28884,0.017625,16.3882
