Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,1.124108,0.026633,42.2069
2,BAJAJHLDNG,0.294072,0.010539,27.9029
3,EMAMILTD,0.327257,0.011819,27.6897
4,EICHERMOT,0.483009,0.01931,25.0136
5,BAJAJFINSV,0.626943,0.02534,24.7415
6,GODREJCP,0.349607,0.014846,23.5487
7,MARUTI,0.414974,0.018323,22.6475
8,TMPV,0.497012,0.02262,21.9723
9,NAUKRI,0.340123,0.015542,21.8845
10,MRF,0.553595,0.026022,21.2738
11,BATAINDIA,0.479545,0.023364,20.5248
12,JUBLFOOD,0.514958,0.02663,19.3373
13,BRITANNIA,0.276797,0.014363,19.2712
14,BPCL,0.402802,0.0215,18.7347
15,ASIANPAINT,0.271009,0.014863,18.2343
16,HCLTECH,0.284601,0.015772,18.0441
17,PRESTIGE,0.514148,0.028816,17.8426
18,RNAVAL,0.167988,0.009464,17.7511
19,LUPIN,0.254257,0.015027,16.9205
20,IFCI,0.620278,0.036975,16.7754
