Rank,Symbol,Momentum,Volatility,Score
1,ADANIENT,0.002342,0.000257,9.1226
2,OPTOCIRCUI,0.255822,0.046985,5.4447
3,ZEEL,0.178904,0.038192,4.6843
4,SAIL,0.212991,0.057854,3.6815
5,JSWSTEEL,0.128493,0.047757,2.6905
6,STLTECH,0.154289,0.060505,2.55
7,ULTRACEMCO,0.11018,0.045095,2.4433
8,INDIABULLS,0.169891,0.079549,2.1357
9,BERGEPAINT,0.061295,0.032631,1.8784
10,ESSAROIL,0.144562,0.077946,1.8546
11,IPCL,0.069119,0.046339,1.4916
12,DABUR,0.05389,0.048203,1.118
13,CONCOR,0.028211,0.040934,0.6892
14,HINDALCO,0.029994,0.046875,0.6399
15,HINDALCO,0.029994,0.046875,0.6399
16,GODREJCP,0.01815,0.031233,0.5811
17,INFY,0.015624,0.027715,0.5637
18,VEDL,0.042071,0.095175,0.442
19,FINPIPE,0.02762,0.062608,0.4412
20,GUJALKALI,0.026922,0.063963,0.4209
