Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.296233,0.018098,16.3686
2,WELSPUNIND,0.409463,0.029054,14.0932
3,SAIL,0.284817,0.021386,13.3176
4,NATIONALUM,0.437137,0.040119,10.896
5,BEL,0.192832,0.017843,10.8074
6,CESC,0.156973,0.014596,10.7547
7,NLCINDIA,0.21231,0.020237,10.4912
8,VTL,0.122437,0.011724,10.4429
9,NTPC,0.169655,0.01629,10.4148
10,ADANIPOWER,0.333973,0.032822,10.1752
11,NMDC,0.237957,0.024289,9.7971
12,VEDL,0.28257,0.030654,9.218
13,HINDPETRO,0.212349,0.023355,9.0922
14,SUZLON,0.19863,0.022747,8.7323
15,HINDZINC,0.200814,0.023144,8.6767
16,COROMANDEL,0.207594,0.024529,8.4633
17,POWERGRID,0.126618,0.015164,8.35
18,ADANIENT,0.000703,8.6e-05,8.175
19,STAR,0.132958,0.017187,7.7357
20,TECHM,0.120735,0.016588,7.2784
