Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.279513,0.018314,15.2621
2,UPL,0.307358,0.02024,15.1854
3,MUTHOOTFIN,0.249562,0.018771,13.2951
4,SBICARD,0.227694,0.019063,11.9444
5,SHREECEM,0.181149,0.016042,11.2924
6,SRF,0.264343,0.02623,10.078
7,INDIGO,0.171989,0.018711,9.1921
8,LLOYDSME,0.266971,0.029217,9.1376
9,JKCEMENT,0.152572,0.016929,9.0126
10,KOTAKBANK,0.157123,0.018335,8.5695
11,BSE,0.281847,0.034812,8.0962
12,MEDANTA,0.196601,0.025316,7.7658
13,MARUTI,0.115285,0.015319,7.5254
14,BAJAJFINSV,0.129112,0.018746,6.8875
15,CHOLAFIN,0.148625,0.025416,5.8476
16,GODREJIND,0.21295,0.038967,5.4649
17,WIPRO,0.09818,0.018771,5.2304
18,BAJAJHLDNG,0.159489,0.030849,5.17
19,JUBLFOOD,0.107406,0.022202,4.8376
20,BHARTIARTL,0.057274,0.011951,4.7924
