Rank,Symbol,Momentum,Volatility,Score
1,INFY,0.310286,0.009968,31.1293
2,MINDTREE,0.617512,0.019958,30.9409
3,MPHASIS,0.593298,0.020739,28.6081
4,JSWENERGY,0.914116,0.034129,26.7842
5,DMART,0.286259,0.010712,26.7223
6,TECHM,0.471398,0.018881,24.9666
7,BAJAJFINSV,0.377342,0.015346,24.5884
8,TITAN,0.285508,0.011718,24.3653
9,SOLARINDS,0.382689,0.015746,24.3042
10,TATACONSUM,0.30068,0.012543,23.9721
11,SRF,0.428492,0.018182,23.567
12,PEL,0.505974,0.022545,22.4428
13,BATAINDIA,0.281001,0.01279,21.9702
14,PERSISTENT,0.452803,0.020837,21.7304
15,COFORGE,0.470431,0.022393,21.0082
16,LTM,0.379874,0.018515,20.5167
17,IRCTC,0.462327,0.022684,20.3808
18,BAJFINANCE,0.259328,0.013011,19.931
19,RELAXO,0.306022,0.015397,19.876
20,ALKEM,0.264,0.013628,19.3722
