Rank,Symbol,Momentum,Volatility,Score
1,MRF,0.577593,0.021465,26.9081
2,NBCC,0.352767,0.014837,23.7762
3,BAJAJFINSV,0.528775,0.022469,23.5335
4,CENTURYTEX,0.513602,0.022091,23.2496
5,SKFINDIA,0.149062,0.00663,22.4834
6,IOC,0.419001,0.018652,22.4644
7,RECLTD,0.452899,0.020994,21.5733
8,AJANTPHARM,0.322244,0.014995,21.4907
9,VAKRANGEE,0.370603,0.017326,21.3904
10,MARUTI,0.325196,0.015232,21.3502
11,PFC,0.461282,0.022982,20.0714
12,JUBLPHARMA,0.757654,0.038068,19.9026
13,SRF,0.401198,0.020238,19.8241
14,WHIRLPOOL,0.278015,0.014251,19.509
15,CAIRN,0.454909,0.023596,19.2789
16,APLLTD,0.239682,0.01246,19.236
17,BALKRISIND,0.508331,0.026534,19.1576
18,HINDPETRO,0.448934,0.023936,18.7559
19,CANBK,0.475006,0.025351,18.7372
20,APOLLOTYRE,0.467801,0.026383,17.7311
