Rank,Symbol,Momentum,Volatility,Score
1,CONCOR,0.158962,0.014905,10.6648
2,ONGC,0.275605,0.026434,10.426
3,HINDPETRO,1.064286,0.108834,9.779
4,BFUTILITIE,0.333132,0.041401,8.0464
5,BANKBARODA,0.284676,0.03928,7.2474
6,GLAXO,0.084002,0.0121,6.942
7,BERGEPAINT,0.111111,0.016029,6.9318
8,BPCL,0.490991,0.071467,6.8702
9,AIAENG,0.129287,0.021993,5.8785
10,ZYDUSLIFE,0.111555,0.019261,5.7917
11,SHRIRAMFIN,0.111586,0.019768,5.6448
12,EIHOTEL,0.197701,0.035762,5.5283
13,THERMAX,0.12735,0.023623,5.3909
14,TITAN,0.134883,0.025393,5.3118
15,MOTHERSON,0.115313,0.022506,5.1237
16,ORIENTBANK,0.165447,0.033798,4.8952
17,IOC,0.131417,0.029724,4.4213
18,IDBI,0.152903,0.034809,4.3927
19,SBIN,0.180996,0.041629,4.3478
20,FSL,0.209115,0.049541,4.221
