Rank,Symbol,Momentum,Volatility,Score
1,PFC,0.634087,0.017699,35.8255
2,RECLTD,0.801533,0.024787,32.3364
3,DRREDDY,0.318406,0.010732,29.6685
4,LUPIN,0.405805,0.015339,26.455
5,AUROPHARMA,0.435791,0.018086,24.095
6,SUPREMEIND,0.56382,0.02386,23.6299
7,ESCORTS,0.35407,0.01511,23.4329
8,SUNPHARMA,0.228854,0.010642,21.5042
9,AJANTPHARM,0.376724,0.017644,21.3514
10,ZYDUSLIFE,0.270766,0.012911,20.9717
11,UNIONBANK,0.355811,0.016968,20.9694
12,GLAND,0.718239,0.034595,20.7613
13,IPCALAB,0.289363,0.01405,20.5951
14,CIPLA,0.333835,0.017624,18.942
15,DIXON,0.429487,0.022826,18.8154
16,TRENT,0.313338,0.016923,18.5155
17,LT,0.206971,0.011215,18.4545
18,ASHOKLEY,0.24113,0.013124,18.3729
19,POLYCAB,0.427577,0.023532,18.1703
20,ETERNAL,0.442247,0.024348,18.1637
