Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.392255,0.031503,12.4515
2,HINDALCO,0.218287,0.020803,10.4929
3,NATIONALUM,0.245692,0.028651,8.5753
4,MARUTI,0.128814,0.020666,6.2332
5,SUNPHARMA,0.097806,0.016619,5.8851
6,CHOLAFIN,0.158323,0.027107,5.8407
7,SCHAEFFLER,0.138942,0.025028,5.5513
8,BANKBARODA,0.147915,0.029756,4.9709
9,ONGC,0.10123,0.020665,4.8985
10,SRF,0.126295,0.026785,4.7152
11,BAJAJ-AUTO,0.070579,0.016697,4.227
12,EICHERMOT,0.07335,0.01806,4.0615
13,AXISBANK,0.074603,0.020045,3.7217
14,ADANIENSOL,0.089113,0.025142,3.5443
15,SIEMENS,0.066838,0.019003,3.5172
16,SUVENPHAR,0.071868,0.025589,2.8085
17,PAGEIND,0.060945,0.022219,2.7429
18,PIDILITIND,0.048221,0.017605,2.739
19,JSWENERGY,0.061661,0.023076,2.6721
20,FEDERALBNK,0.059853,0.024964,2.3976
