Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.277567,0.018314,15.1558
2,BAJAJFINSV,0.1895,0.018746,10.109
3,SBICARD,0.192121,0.019063,10.0783
4,IGL,0.231804,0.024539,9.4465
5,UPL,0.185963,0.02024,9.1878
6,SRF,0.226887,0.02623,8.65
7,MUTHOOTFIN,0.153908,0.018771,8.1993
8,MARUTI,0.112807,0.015319,7.3637
9,BSE,0.232736,0.034812,6.6855
10,MEDANTA,0.149188,0.025316,5.893
11,KOTAKBANK,0.106387,0.018335,5.8024
12,SHREECEM,0.089324,0.016042,5.5682
13,BAJAJHLDNG,0.166179,0.030849,5.3869
14,LLOYDSME,0.148196,0.029217,5.0723
15,SUNDARMFIN,0.171291,0.035289,4.854
16,CHOLAFIN,0.121723,0.025416,4.7892
17,WIPRO,0.081673,0.018771,4.3511
18,JKCEMENT,0.070566,0.016929,4.1684
19,JUBLFOOD,0.07416,0.022202,3.3402
20,TATACONSUM,0.047306,0.015383,3.0752
