Rank,Symbol,Momentum,Volatility,Score
1,WELSPUNIND,1.521667,0.045036,33.7879
2,IL&FSENGG,1.01751,0.034236,29.7203
3,OFSS,0.581847,0.021904,26.5634
4,SANOFI,0.376048,0.014694,25.5921
5,JINDALSAW,0.915014,0.036904,24.7945
6,ORIENTBANK,0.6,0.024273,24.7188
7,MRF,0.683195,0.031198,21.8987
8,CASTROLIND,0.371009,0.017666,21.0013
9,AUROPHARMA,0.474075,0.023592,20.0949
10,PIDILITIND,0.413432,0.020841,19.8371
11,TORNTPOWER,0.534895,0.027043,19.7795
12,INDUSINDBK,0.470458,0.02427,19.3847
13,BHARATFORG,0.732624,0.037972,19.2937
14,KANSAINER,0.428861,0.022509,19.0533
15,MPHASIS,0.583476,0.031446,18.5547
16,IOB,0.450256,0.024608,18.2973
17,PGHH,0.548372,0.03047,17.9973
18,PATNI,0.609862,0.034119,17.8748
19,YESBANK,0.568254,0.032252,17.619
20,MAHSEAMLES,0.291359,0.016667,17.4815
