Rank,Symbol,Momentum,Volatility,Score
1,JUBLPHARMA,0.939997,0.038068,24.6926
2,MRF,0.447439,0.021465,20.8447
3,MARUTI,0.312305,0.015232,20.5039
4,NBCC,0.301706,0.014837,20.3348
5,AJANTPHARM,0.28751,0.014995,19.1743
6,BALKRISIND,0.4962,0.026534,18.7004
7,CENTURYTEX,0.386227,0.022091,17.4836
8,SRF,0.346947,0.020238,17.1434
9,BERGEPAINT,0.307351,0.018751,16.3909
10,WHIRLPOOL,0.221615,0.014251,15.5513
11,IGL,0.257882,0.016775,15.3733
12,APOLLOTYRE,0.404534,0.026383,15.333
13,RECLTD,0.320889,0.020994,15.2852
14,CAIRN,0.352146,0.023596,14.9239
15,EICHERMOT,0.27373,0.018894,14.4879
16,CANBK,0.365287,0.025351,14.4092
17,HINDZINC,0.261692,0.018691,14.0014
18,DHFL,0.339627,0.024394,13.9224
19,VAKRANGEE,0.236265,0.017326,13.6367
20,PFC,0.31296,0.022982,13.6176
