Rank,Symbol,Momentum,Volatility,Score
1,WIPRO,0.24346,0.010508,23.1698
2,RELIANCE,0.309633,0.014474,21.3928
3,TCS,0.179518,0.010826,16.5825
4,LTTS,0.427368,0.025931,16.4807
5,SANOFI,0.219738,0.015357,14.3089
6,HCLTECH,0.174603,0.013221,13.2065
7,DIVISLAB,0.248001,0.021121,11.7418
8,ADANIPOWER,0.540453,0.046566,11.6061
9,APLLTD,0.232005,0.020515,11.3088
10,ABB,0.193229,0.017305,11.166
11,ABFRL,0.334969,0.030369,11.0298
12,AXISBANK,0.197169,0.01909,10.3284
13,AUROPHARMA,0.235499,0.023697,9.9381
14,AIAENG,0.166732,0.017034,9.7881
15,JSWSTEEL,0.217773,0.022365,9.7371
16,ONGC,0.13955,0.01454,9.5978
17,ITC,0.131914,0.015116,8.7268
18,TORNTPHARM,0.165732,0.019794,8.3726
19,UBL,0.216046,0.026341,8.2019
20,BATAINDIA,0.157807,0.019971,7.9019
