Rank,Symbol,Momentum,Volatility,Score
1,EXIDEIND,0.628512,0.026572,23.6532
2,IPCALAB,0.418254,0.018192,22.9911
3,DIVISLAB,0.50118,0.02204,22.7391
4,MRF,0.555358,0.026744,20.7655
5,PEL,0.495124,0.024095,20.5485
6,ABIRLANUVO,0.367239,0.01811,20.2788
7,POLARIS,0.643014,0.03256,19.7485
8,EIHOTEL,0.278538,0.015055,18.5009
9,INDIACEM,0.497797,0.027024,18.4206
10,ROLTA,0.574353,0.031791,18.0667
11,ABAN,0.520786,0.029111,17.8896
12,ZYDUSLIFE,0.324501,0.018784,17.275
13,INFY,0.29569,0.017586,16.8143
14,OFSS,0.472979,0.0284,16.654
15,HMT,0.551807,0.033582,16.4319
16,IOC,0.444527,0.027068,16.4227
17,HTMEDIA,0.296516,0.018224,16.2709
18,GESHIP,0.418346,0.02599,16.0962
19,APOLLOTYRE,0.422269,0.026558,15.8997
20,SUNPHARMA,0.28256,0.017858,15.8226
