Rank,Symbol,Momentum,Volatility,Score
1,TORNTPOWER,0.520341,0.020241,25.7077
2,BATAINDIA,0.400785,0.017949,22.3296
3,ADANIENSOL,0.740064,0.033489,22.0989
4,BRITANNIA,0.214562,0.00993,21.6075
5,FINCABLES,0.315464,0.015025,20.9954
6,IGL,0.368957,0.019431,18.9885
7,GILLETTE,0.139061,0.007614,18.2632
8,TATASTEEL,0.254804,0.014552,17.5098
9,TVSMOTOR,0.211603,0.012464,16.9765
10,PCJEWELLER,0.393644,0.023292,16.9007
11,KRBL,0.353104,0.021041,16.7815
12,TATACONSUM,0.35403,0.021274,16.6413
13,TECHM,0.206485,0.013518,15.2752
14,OIL,0.310851,0.020827,14.9255
15,GAIL,0.272435,0.019089,14.2721
16,FRETAIL,0.286775,0.020378,14.0731
17,MGL,0.223042,0.016502,13.5164
18,DHFL,0.390493,0.029162,13.3907
19,GODREJPROP,0.306863,0.022942,13.3757
20,UBL,0.275683,0.020839,13.2292
