Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.267482,0.012674,21.1053
2,TITAN,0.224964,0.012608,17.8436
3,AXISBANK,0.253528,0.015152,16.7322
4,MANAPPURAM,0.356061,0.02267,15.7061
5,BATAINDIA,0.263477,0.017195,15.3228
6,RELIANCE,0.232126,0.016911,13.7264
7,PIIND,0.194248,0.014252,13.6298
8,RBLBANK,0.203733,0.014984,13.5964
9,3MINDIA,0.213907,0.01742,12.2791
10,IDFCFIRSTB,0.280277,0.023653,11.8493
11,VAKRANGEE,0.395284,0.033775,11.7036
12,PFIZER,0.179454,0.015435,11.6261
13,MGL,0.172017,0.015107,11.3865
14,NAUKRI,0.288091,0.025422,11.3323
15,RAJESHEXPO,0.163333,0.014678,11.1275
16,DBL,0.529748,0.048851,10.8442
17,VOLTAS,0.170308,0.015808,10.7732
18,SRF,0.206234,0.019253,10.712
19,MUTHOOTFIN,0.225684,0.021191,10.65
20,SHRIRAMCIT,0.156158,0.015081,10.3545
