Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,0.945549,0.034129,27.7052
2,MINDTREE,0.515291,0.019958,25.819
3,INFY,0.239971,0.009968,24.075
4,TATACONSUM,0.283633,0.012543,22.6131
5,MPHASIS,0.456203,0.020739,21.9976
6,ALKEM,0.293808,0.013628,21.5595
7,SRF,0.380281,0.018182,20.9154
8,TECHM,0.388508,0.018881,20.5764
9,DMART,0.214262,0.010712,20.0013
10,COFORGE,0.426771,0.022393,19.0585
11,BAJAJFINSV,0.284562,0.015346,18.5427
12,LALPATHLAB,0.369294,0.02009,18.3824
13,PEL,0.41133,0.022545,18.2448
14,APOLLOHOSP,0.482729,0.026773,18.0301
15,ICICIPRULI,0.292216,0.016296,17.9315
16,HAVELLS,0.234752,0.013983,16.7887
17,TATACOMM,0.322498,0.019315,16.6968
18,GODREJCP,0.238648,0.014381,16.5944
19,SOLARINDS,0.258888,0.015746,16.4418
20,GUJENERGY,0.357289,0.022087,16.1764
