Rank,Symbol,Momentum,Volatility,Score
1,HEXAWARE,0.634646,0.013461,47.1476
2,JINDALSTEL,0.971872,0.025264,38.4693
3,DHANI,1.377565,0.036863,37.3697
4,JSWSTEEL,0.53489,0.018308,29.2159
5,CHOLAHLDNG,0.709491,0.025415,27.9162
6,IDBI,0.960199,0.034888,27.522
7,JUBLPHARMA,0.826097,0.03002,27.5183
8,ENDURANCE,0.559249,0.02157,25.9271
9,AUBANK,0.823411,0.031926,25.7914
10,QUESS,0.74676,0.029174,25.5964
11,TATASTEEL,0.463959,0.018948,24.4863
12,SUNDRMFAST,0.613031,0.02513,24.3939
13,TATAPOWER,0.663957,0.027364,24.2638
14,BAJFINANCE,0.741026,0.030647,24.1794
15,SBICARD,0.51888,0.02149,24.1453
16,HAL,1.171452,0.048862,23.9746
17,TATACOMM,0.804452,0.035344,22.7605
18,TATACONSUM,0.47986,0.021085,22.7579
19,VOLTAS,0.375205,0.016641,22.5474
20,LTTS,0.399053,0.017789,22.4331
