Rank,Symbol,Momentum,Volatility,Score
1,LAURUSLABS,0.726593,0.022789,31.8836
2,JSWENERGY,0.788585,0.032401,24.3386
3,JSWSTEEL,0.702312,0.02907,24.1596
4,ISEC,0.572153,0.023842,23.9975
5,ADANIENSOL,0.853646,0.036638,23.2994
6,TATASTEEL,0.621849,0.0269,23.117
7,DIVISLAB,0.276711,0.012238,22.6106
8,ATGL,0.963216,0.046973,20.5056
9,SAIL,0.829447,0.040665,20.3969
10,BALKRISIND,0.387682,0.01902,20.3828
11,ZYDUSLIFE,0.468349,0.023439,19.982
12,POLYCAB,0.375922,0.020777,18.0929
13,AARTIIND,0.417837,0.023314,17.9219
14,ATUL,0.318928,0.017847,17.87
15,UNITDSPR,0.214193,0.013342,16.0545
16,METROPOLIS,0.513693,0.032852,15.6366
17,UPL,0.357195,0.023038,15.5045
18,NATCOPHARM,0.356487,0.02324,15.3394
19,PERSISTENT,0.343729,0.02249,15.2836
20,TATAELXSI,0.370294,0.02444,15.1513
