Rank,Symbol,Momentum,Volatility,Score
1,GMDCLTD,0.274375,0.027666,9.9176
2,ABAN,0.301512,0.030849,9.7739
3,NTPC,0.176707,0.018164,9.7284
4,APOLLOHOSP,0.176678,0.018291,9.6595
5,JINDALSAW,0.197605,0.022388,8.8262
6,BIOCON,0.257406,0.030787,8.3609
7,ZEEL,0.227071,0.027169,8.3576
8,SKFINDIA,0.168996,0.020603,8.2026
9,CENTBOP,0.190865,0.025868,7.3783
10,JSWSTEEL,0.209104,0.0305,6.8558
11,BHARTIARTL,0.172232,0.025649,6.715
12,SAIL,0.246111,0.03737,6.5858
13,PUNJABTRAC,0.195858,0.031892,6.1413
14,BEL,0.186306,0.032479,5.7362
15,CESC,0.190835,0.033772,5.6507
16,OFSS,0.090504,0.016655,5.434
17,MARICO,0.105448,0.020522,5.1384
18,KTKBANK,0.091962,0.019209,4.7875
19,GSPL,0.13769,0.028778,4.7845
20,KOTAKBANK,0.129389,0.02771,4.6694
