Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.141738,0.012444,11.3904
2,VEDL,0.303816,0.032774,9.27
3,CAIRN,0.214341,0.025183,8.5114
4,BPCL,0.125262,0.01579,7.9329
5,MRF,0.218469,0.028646,7.6265
6,GAIL,0.130886,0.017247,7.5889
7,TATACOMM,0.203148,0.030286,6.7076
8,HINDPETRO,0.127911,0.019592,6.5289
9,ONGC,0.109054,0.019114,5.7054
10,HINDALCO,0.152525,0.026795,5.6924
11,IDFCFIRSTB,0.115798,0.022041,5.2538
12,SYNGENE,0.13053,0.025992,5.0219
13,NMDC,0.144748,0.029355,4.9309
14,VTL,0.071334,0.016224,4.397
15,AIAENG,0.068633,0.016421,4.1795
16,SBIN,0.086719,0.021242,4.0825
17,IGL,0.076521,0.01877,4.0767
18,POWERGRID,0.058066,0.014785,3.9273
19,RECLTD,0.092174,0.023671,3.8939
20,BAJAJHLDNG,0.091425,0.023846,3.8339
