Rank,Symbol,Momentum,Volatility,Score
1,IBULHSGFIN,0.860676,0.035225,24.4335
2,UNITDSPR,0.257586,0.010775,23.9056
3,JSWENERGY,0.537807,0.02346,22.9241
4,ISEC,0.561788,0.02526,22.24
5,LAURUSLABS,0.395969,0.020795,19.0415
6,LICHSGFIN,0.32985,0.017721,18.6136
7,OIL,0.254209,0.013667,18.6006
8,BALKRISIND,0.348001,0.018816,18.495
9,BATAINDIA,0.243738,0.013276,18.3588
10,UPL,0.376052,0.021065,17.8519
11,UBL,0.247136,0.014617,16.908
12,IOC,0.283971,0.017086,16.6197
13,POLYCAB,0.329045,0.020747,15.86
14,ADANIENSOL,0.459021,0.029243,15.6967
15,CRISIL,0.326334,0.021865,14.9252
16,SBIN,0.263607,0.017717,14.8787
17,ABB,0.235243,0.015827,14.8633
18,INDHOTEL,0.378979,0.026068,14.5379
19,SKFINDIA,0.178055,0.012407,14.3512
20,RECLTD,0.230527,0.0161,14.3186
