Rank,Symbol,Momentum,Volatility,Score
1,WIPRO,0.186449,0.00997,18.7002
2,DRREDDY,0.224211,0.017971,12.4763
3,HCLTECH,0.148498,0.012686,11.7061
4,TCS,0.122956,0.011425,10.7617
5,ABB,0.165557,0.017952,9.2222
6,AUROPHARMA,0.232737,0.025387,9.1675
7,ABFRL,0.287828,0.033278,8.6492
8,BIOCON,0.186358,0.021955,8.4883
9,UBL,0.212623,0.026304,8.0832
10,LTTS,0.155459,0.019603,7.9303
11,RAJESHEXPO,0.173758,0.023581,7.3686
12,JSWSTEEL,0.164099,0.022513,7.2891
13,TECHM,0.137387,0.019089,7.197
14,MINDTREE,0.128618,0.019239,6.6851
15,NTPC,0.070237,0.01072,6.552
16,INFY,0.080755,0.012366,6.5304
17,DIVISLAB,0.133408,0.021728,6.14
18,RELIANCE,0.092574,0.015137,6.1156
19,APLLTD,0.129264,0.021201,6.0971
20,ONGC,0.079829,0.0143,5.5826
