Rank,Symbol,Momentum,Volatility,Score
1,CHOLAFIN,0.252368,0.025169,10.027
2,ADANIGREEN,0.328223,0.033817,9.7059
3,BANKBARODA,0.241507,0.0303,7.9704
4,OIL,0.182432,0.025341,7.1992
5,BANDHANBNK,0.164134,0.023645,6.9417
6,HINDALCO,0.139571,0.020557,6.7894
7,ONGC,0.12779,0.020187,6.3304
8,AUBANK,0.166543,0.028255,5.8943
9,FEDERALBNK,0.14521,0.025649,5.6615
10,ADANIENSOL,0.132828,0.024626,5.3938
11,MARUTI,0.11702,0.022444,5.2139
12,NATIONALUM,0.135834,0.027886,4.8711
13,AAVAS,0.138825,0.029258,4.7449
14,AXISBANK,0.089187,0.021113,4.2243
15,BAJAJ-AUTO,0.06633,0.017052,3.8897
16,LINDEINDIA,0.07904,0.025176,3.1396
17,INDHOTEL,0.067876,0.026581,2.5535
18,SUVENPHAR,0.062176,0.0268,2.32
19,TATAELXSI,0.064306,0.033072,1.9444
20,HAL,0.038995,0.020168,1.9335
