Rank,Symbol,Momentum,Volatility,Score
1,DHANI,1.024466,0.030809,33.2521
2,DLF,0.282842,0.016257,17.3984
3,SRF,0.223396,0.013418,16.6492
4,BAJAJFINSV,0.16836,0.011159,15.0871
5,HDFC,0.159767,0.011385,14.0329
6,ICICIBANK,0.166083,0.013283,12.5034
7,CRISIL,0.298601,0.02433,12.2727
8,MFSL,0.288632,0.023865,12.0942
9,COROMANDEL,0.113803,0.010232,11.1226
10,LTF,0.264,0.024739,10.6715
11,CORPBANK,0.696774,0.065909,10.5717
12,RELAXO,0.139273,0.013614,10.2302
13,BIOCON,0.177845,0.018364,9.6842
14,JINDALSTEL,0.39974,0.041459,9.6418
15,TATASTEEL,0.210052,0.022948,9.1534
16,MOTILALOFS,0.239238,0.026409,9.059
17,MOTHERSON,0.208998,0.023118,9.0404
18,INDUSTOWER,0.395742,0.045945,8.6134
19,BHARTIARTL,0.236882,0.027738,8.54
20,INDUSINDBK,0.175532,0.020604,8.5192
