Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.136547,0.008002,17.0632
2,VAKRANGEE,0.233644,0.017672,13.2211
3,PIDILITIND,0.148966,0.013174,11.3078
4,MARUTI,0.132584,0.01185,11.189
5,HINDUNILVR,0.158978,0.014478,10.9806
6,MOTHERSON,0.188915,0.017867,10.5733
7,MOTILALOFS,0.356022,0.033904,10.501
8,GODREJIND,0.177392,0.017357,10.22
9,KARURVYSYA,0.211538,0.022058,9.59
10,LTM,0.131389,0.013732,9.5684
11,GILLETTE,0.175452,0.018673,9.3958
12,HDFCBANK,0.070158,0.007506,9.347
13,THOMASCOOK,0.135468,0.01539,8.8025
14,3MINDIA,0.184521,0.022283,8.2808
15,NAUKRI,0.195936,0.023674,8.2763
16,SUPREMEIND,0.1351,0.016839,8.0233
17,PAGEIND,0.146866,0.018334,8.0104
18,IIFL,0.191617,0.024844,7.7127
19,COROMANDEL,0.174983,0.023106,7.573
20,HEROMOTOCO,0.108852,0.014402,7.5581
