Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.290764,0.020794,13.9833
2,SBICARD,0.247498,0.01971,12.5567
3,BAJFINANCE,0.219158,0.019516,11.2297
4,BAJAJFINSV,0.191952,0.019792,9.6983
5,MARUTI,0.141171,0.016275,8.6744
6,SRF,0.232246,0.029093,7.9828
7,JSWSTEEL,0.092274,0.011721,7.8727
8,TATACONSUM,0.111234,0.016213,6.8607
9,SHREECEM,0.101408,0.016363,6.1973
10,KOTAKBANK,0.121991,0.020098,6.0697
11,BERGEPAINT,0.095929,0.015822,6.0629
12,MEDANTA,0.145778,0.027465,5.3077
13,CHOLAFIN,0.141661,0.027026,5.2417
14,HINDALCO,0.087257,0.017654,4.9425
15,INDUSINDBK,0.08329,0.017002,4.8987
16,SBILIFE,0.065214,0.014592,4.4692
17,PATANJALI,0.046849,0.012639,3.7066
18,GLAXO,0.146703,0.039651,3.6998
19,SUNDARMFIN,0.118634,0.035156,3.3745
20,LTTS,0.077527,0.023827,3.2537
