Rank,Symbol,Momentum,Volatility,Score
1,EMAMILTD,0.205823,0.010827,19.01
2,WOCKPHARMA,0.501944,0.027029,18.5709
3,TORNTPHARM,0.200617,0.012584,15.9426
4,EICHERMOT,0.313092,0.020427,15.3271
5,ITC,0.166588,0.01292,12.8942
6,NAUKRI,0.177058,0.01505,11.765
7,DIVISLAB,0.148396,0.012626,11.7531
8,GODREJCP,0.17258,0.01522,11.3393
9,MARICO,0.117005,0.011402,10.2619
10,BAJAJFINSV,0.265803,0.026165,10.1586
11,PIDILITIND,0.14125,0.014653,9.6396
12,BATAINDIA,0.208767,0.022751,9.1764
13,LUPIN,0.108317,0.012399,8.736
14,WELSPUNIND,0.269693,0.032154,8.3875
15,HINDUNILVR,0.089574,0.010963,8.1707
16,UNITDSPR,0.306167,0.039153,7.8198
17,TMPV,0.143663,0.018479,7.7742
18,RANBAXY,0.167308,0.022264,7.5147
19,PFIZER,0.091037,0.01246,7.3063
20,RNAVAL,0.067897,0.009315,7.289
