Rank,Symbol,Momentum,Volatility,Score
1,PAYTM,0.380945,0.01857,20.5139
2,CUMMINSIND,0.163883,0.011828,13.855
3,FORTIS,0.181738,0.014681,12.3794
4,MEDANTA,0.221722,0.018881,11.7428
5,BOSCHLTD,0.220705,0.01902,11.6036
6,DIXON,0.180091,0.015743,11.4395
7,HDFCAMC,0.148374,0.013186,11.2523
8,HINDUNILVR,0.15306,0.014092,10.8618
9,TORNTPHARM,0.143615,0.013947,10.2969
10,ETERNAL,0.203334,0.02291,8.8754
11,UNOMINDA,0.171278,0.019776,8.6607
12,HEROMOTOCO,0.16828,0.019942,8.4386
13,GVT&D,0.180482,0.021981,8.2109
14,VMM,0.137819,0.017411,7.9157
15,VBL,0.126963,0.016089,7.8911
16,TVSMOTOR,0.124859,0.01595,7.8282
17,ASIANPAINT,0.093764,0.011993,7.8181
18,MARUTI,0.12851,0.01661,7.7369
19,POLYCAB,0.097704,0.01294,7.5506
20,ALKEM,0.120843,0.016087,7.512
