Rank,Symbol,Momentum,Volatility,Score
1,COLPAL,0.260377,0.011063,23.5365
2,SUZLON,0.494314,0.027237,18.1486
3,AUROPHARMA,0.284027,0.0159,17.8629
4,LUPIN,0.321978,0.01843,17.4704
5,HINDUNILVR,0.151292,0.008891,17.0169
6,SUNPHARMA,0.167373,0.009989,16.7552
7,IPCALAB,0.252371,0.015093,16.721
8,LALPATHLAB,0.20288,0.012759,15.9013
9,AJANTPHARM,0.339759,0.022267,15.2581
10,ITC,0.193065,0.012994,14.8579
11,HDFCLIFE,0.237586,0.016438,14.4539
12,INFY,0.208606,0.014454,14.4327
13,SBILIFE,0.233235,0.017157,13.594
14,ICICIGI,0.173429,0.013079,13.2603
15,OIL,0.459017,0.034688,13.2329
16,TORNTPHARM,0.200247,0.015231,13.1474
17,HINDPETRO,0.257638,0.019717,13.0669
18,ATUL,0.216973,0.017404,12.4668
19,ETERNAL,0.331559,0.027431,12.0868
20,BPCL,0.218086,0.018428,11.8343
