Rank,Symbol,Momentum,Volatility,Score
1,BHEL,0.516224,0.018448,27.9833
2,GVPIL,0.805207,0.033235,24.2279
3,SHREECEM,0.558379,0.025556,21.8492
4,3MINDIA,0.538533,0.0292,18.4427
5,IVRCLINFRA,0.395097,0.021989,17.9683
6,MARUTI,0.404046,0.02297,17.5899
7,ULTRACEMCO,0.363432,0.021315,17.0504
8,ABB,0.37383,0.022062,16.9447
9,BEML,0.481541,0.028513,16.8885
10,VOLTAS,0.516169,0.03088,16.7155
11,TMPV,0.350919,0.021307,16.4696
12,TATAPOWER,0.233994,0.014883,15.7221
13,GRASIM,0.316222,0.020549,15.3888
14,INDHOTEL,0.311382,0.020871,14.9197
15,CUMMINSIND,0.489164,0.033249,14.7123
16,ITC,0.261242,0.017777,14.6957
17,RAMCOCEM,0.306681,0.021681,14.1449
18,PATELENG,0.221237,0.015709,14.0835
19,SIEMENS,0.339231,0.024252,13.9879
20,DRREDDY,0.366563,0.026222,13.979
