Rank,Symbol,Momentum,Volatility,Score
1,VOLTAS,0.633199,0.025223,25.1042
2,APOLLOTYRE,0.462075,0.01948,23.7203
3,SIEMENS,0.389367,0.018449,21.1047
4,ACC,0.378529,0.018,21.0289
5,PETRONET,0.295152,0.014089,20.949
6,LT,0.297035,0.014424,20.5924
7,CONCOR,0.330727,0.017141,19.2939
8,ENGINERSIN,0.438146,0.022936,19.1032
9,CGPOWER,0.472402,0.025316,18.6605
10,CUMMINSIND,0.387104,0.020941,18.4856
11,EXIDEIND,0.200976,0.01176,17.0902
12,PFC,0.484709,0.028644,16.922
13,INDUSINDBK,0.318564,0.019521,16.3188
14,PNB,0.388195,0.024192,16.0465
15,GFLLIMITED,0.436598,0.027351,15.9625
16,SHREECEM,0.279898,0.017636,15.8705
17,IRB,0.430986,0.027181,15.8562
18,ULTRACEMCO,0.260516,0.016537,15.7532
19,EIHOTEL,0.327971,0.021304,15.3948
20,CENTURYTEX,0.261126,0.01702,15.3419
