Rank,Symbol,Momentum,Volatility,Score
1,VGUARD,0.269981,0.01633,16.5327
2,SHREECEM,0.274737,0.0175,15.6989
3,KANSAINER,0.309876,0.020022,15.4766
4,BANDHANBNK,0.393266,0.027319,14.3955
5,INDIGO,0.335562,0.024534,13.6773
6,DMART,0.299427,0.022381,13.3788
7,BPCL,0.330233,0.026343,12.5357
8,ASTRAL,0.277772,0.023637,11.7515
9,SUPREMEIND,0.20959,0.018056,11.6078
10,JMFINANCIL,0.278666,0.024328,11.4544
11,MARICO,0.208953,0.018407,11.352
12,COLPAL,0.197904,0.017696,11.1834
13,HDFC,0.184251,0.01666,11.0597
14,BATAINDIA,0.209941,0.018991,11.0547
15,BLUEDART,0.182209,0.016582,10.9883
16,BAJAJFINSV,0.206218,0.018851,10.9396
17,CUMMINSIND,0.276771,0.025484,10.8605
18,SYMPHONY,0.325816,0.03027,10.7636
19,HDFCBANK,0.109868,0.010279,10.6889
20,IDFCFIRSTB,0.239538,0.022448,10.671
