Rank,Symbol,Momentum,Volatility,Score
1,JSWDULUX,0.319327,0.013723,23.2694
2,KARURVYSYA,0.309942,0.01473,21.0417
3,SKFINDIA,0.240107,0.011643,20.623
4,RAJESHEXPO,0.214207,0.010493,20.414
5,GFLLIMITED,0.553828,0.027159,20.3919
6,GUJENERGY,0.302966,0.016503,18.3585
7,DISHTV,0.282816,0.016494,17.1469
8,INDIGO,0.256829,0.015636,16.426
9,IBULHSGFIN,0.302461,0.018772,16.1125
10,JUSTDIAL,0.429094,0.026739,16.0476
11,ALKEM,0.301018,0.019668,15.3048
12,VOLTAS,0.235127,0.015861,14.8239
13,JETAIRWAYS,0.345013,0.02407,14.3337
14,JINDALSTEL,0.450839,0.031819,14.1691
15,RELCAPITAL,0.322511,0.023366,13.8024
16,SHRIRAMCIT,0.241849,0.017544,13.7855
17,SANOFI,0.158219,0.011667,13.5618
18,KOTAKBANK,0.12245,0.009186,13.3301
19,DHFL,0.242891,0.018286,13.2832
20,BLUEDART,0.196193,0.014866,13.1973
