Rank,Symbol,Momentum,Volatility,Score
1,BATAINDIA,0.346459,0.017891,19.3651
2,COLPAL,0.327989,0.020286,16.1682
3,BERGEPAINT,0.328268,0.022166,14.8093
4,WHIRLPOOL,0.264151,0.018624,14.1831
5,RELAXO,0.223603,0.017629,12.6841
6,PIIND,0.211947,0.017085,12.4052
7,DMART,0.306676,0.024724,12.4039
8,SIEMENS,0.292271,0.024126,12.1143
9,NATCOPHARM,0.155274,0.013742,11.2994
10,BPCL,0.397099,0.036146,10.9859
11,GLAXO,0.170926,0.015988,10.6912
12,HDFCAMC,0.289433,0.027286,10.6073
13,MANAPPURAM,0.275678,0.026184,10.5286
14,GSKCONS,0.177874,0.016928,10.5077
15,BAJAJ-AUTO,0.188873,0.018127,10.4195
16,VOLTAS,0.190925,0.01921,9.939
17,HINDUNILVR,0.1737,0.017596,9.8718
18,HONAUT,0.243886,0.025407,9.5993
19,TRENT,0.232026,0.024212,9.5831
20,ASTRAL,0.167441,0.017866,9.3723
